telecomts_fault,candidate_entity,candidate_type,candidate_description,candidate_source_id,candidate_file_path,related_entity,related_type,related_description,edge_description,edge_keywords,edge_conditions,edge_source_id,edge_file_path,edge_weight
Antenna Failure,repeater antenna connector,Terminology,,chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,NCR type 1-C,Concept,"NCR type 1-C is a network-controlled repeater configuration where NCR-Fwd RF requirements are applied at the NCR antenna connector (BS-side or UE-side) for downlink or uplink, and NCR-MT RF requirements are applied at the NCR antenna connector (BS-side) under normal operating conditions.",Requirements for NCR type 1-C are applied at the repeater antenna connector for downlink or uplink under normal operating conditions,apply,"[""normal operating conditions""]",chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,1.0
Antenna Failure,repeater antenna connector,Terminology,,chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,repeater type 1-C,Technology,Repeater type 1-C is a specific configuration of RF Repeater where requirements are applied at the repeater antenna connector (BS-side or UE-side) for downlink or uplink signals under normal operating conditions.<SEP>Repeater type 1-C is a repeater configuration for which requirements are applied at the repeater antenna connector (BS-side or UE-side connector) for downlink or uplink under normal operating conditions.,Requirements for repeater type 1-C are applied at the repeater antenna connector for downlink or uplink under normal operating conditions,apply,"[""normal operating conditions""]",chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,1.0
Antenna Failure,repeater antenna connector,Terminology,,chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,repeater type 1-C,Technology,Repeater type 1-C is a specific configuration of RF Repeater where requirements are applied at the repeater antenna connector (BS-side or UE-side) for downlink or uplink signals under normal operating conditions.<SEP>Repeater type 1-C is a repeater configuration for which requirements are applied at the repeater antenna connector (BS-side or UE-side connector) for downlink or uplink under normal operating conditions.,Requirements for repeater type 1-C are applied at the repeater antenna connector for downlink or uplink under normal operating conditions,apply,"[""normal operating conditions""]",chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,1.0
Antenna Failure,repeater antenna connector,Terminology,,chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,normal operating conditions,Terminology,,Requirements for repeater type 1-C are applied at the repeater antenna connector for downlink or uplink under normal operating conditions,Condition,,chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,1.0
Antenna Failure,repeater antenna connector,Terminology,,chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,NCR type 1-C,Concept,"NCR type 1-C is a network-controlled repeater configuration where NCR-Fwd RF requirements are applied at the NCR antenna connector (BS-side or UE-side) for downlink or uplink, and NCR-MT RF requirements are applied at the NCR antenna connector (BS-side) under normal operating conditions.",Requirements for NCR type 1-C are applied at the repeater antenna connector for downlink or uplink under normal operating conditions,apply,"[""normal operating conditions""]",chunk-d18326f6448eede6a7e5b62bece2a11f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.1,1.0
Antenna Failure,Transmission with multiple BS-side antenna connectors for RF repeater and NCR type 1-C,Concept,"Transmission with multiple BS-side antenna connectors for RF repeater and NCR type 1-C is a test requirement defined in section 4.5.2 of the present document. It applies to each BS-side antenna connector when multiple connectors are used. Testing is performed at the antenna connector with other connectors terminated. If the manufacturer declares the connectors to be equivalent (as per D.13), measurement at any one connector is sufficient.",chunk-95f0ba669530c44fb7e1d1560bc4896f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","The requirement applies for each BS-side antenna connector when transmission involves multiple BS-side antenna connectors. Testing is performed at the antenna connector with remaining connectors terminated. If the manufacturer declares the connectors to be equivalent (D.13), measurement at any one connector is sufficient.",Definition,,chunk-95f0ba669530c44fb7e1d1560bc4896f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.2,1.0
Antenna Failure,Transmission with multiple BS-side antenna connectors for RF repeater and NCR type 1-C,Concept,"Transmission with multiple BS-side antenna connectors for RF repeater and NCR type 1-C is a test requirement defined in section 4.5.2 of the present document. It applies to each BS-side antenna connector when multiple connectors are used. Testing is performed at the antenna connector with other connectors terminated. If the manufacturer declares the connectors to be equivalent (as per D.13), measurement at any one connector is sufficient.",chunk-95f0ba669530c44fb7e1d1560bc4896f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","The requirement applies for each BS-side antenna connector when transmission involves multiple BS-side antenna connectors. Testing is performed at the antenna connector with remaining connectors terminated. If the manufacturer declares the connectors to be equivalent (D.13), measurement at any one connector is sufficient.",Definition,,chunk-95f0ba669530c44fb7e1d1560bc4896f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.2,1.0
Antenna Failure,Transmission with multiple BS-side antenna connectors for NCR type 1-H,Concept,"Transmission with multiple BS-side antenna connectors for NCR type 1-H is a test requirement defined in section 4.5.2A of the present document. The manufacturer must declare input/output pairs and/or groups mapping input-side and output-side TAB connectors. The declared set must include all TAB connectors. The requirement applies to each BS-side TAB connector group. Testing is performed at the TAB connectors in each group with remaining connectors terminated. If the manufacturer declares the groups to be equivalent (as per D.13), measurement at any one BS-side TAB connector is sufficient",chunk-95f0ba669530c44fb7e1d1560bc4896f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.5.2A,Reference,,chunk-95f0ba669530c44fb7e1d1560bc4896f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.2,1.0
Antenna Failure,Transmission with multiple BS-side antenna connectors for NCR type 1-H,Concept,"Transmission with multiple BS-side antenna connectors for NCR type 1-H is a test requirement defined in section 4.5.2A of the present document. The manufacturer must declare input/output pairs and/or groups mapping input-side and output-side TAB connectors. The declared set must include all TAB connectors. The requirement applies to each BS-side TAB connector group. Testing is performed at the TAB connectors in each group with remaining connectors terminated. If the manufacturer declares the groups to be equivalent (as per D.13), measurement at any one BS-side TAB connector is sufficient",chunk-95f0ba669530c44fb7e1d1560bc4896f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.5.2A,Reference,,chunk-95f0ba669530c44fb7e1d1560bc4896f,../3GPP-trunked/Rel-19/38_series/38115-1-j00.md4.5.2,1.0
Antenna Failure,test port B,Terminology,test port B is the far end antenna connector where transmitter requirements apply when external apparatus such as a TX amplifier or filter is used.<SEP>test port B is the far end antenna connector where receiver requirements apply when external apparatus such as a RX amplifier or filter is used.,chunk-10a9c59ff456a682fb5aee61dc8f17b9<SEP>chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1<SEP>../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.2.1,transmitter characteristics,Concept,"Transmitter characteristics are specified at the antenna connector(s) of the UE for bands operating on frequency range 1, and over the air of the UE for bands operating on frequency range 2. These characteristics are verified separately for frequency range 1 and frequency range 2.",Transmitter characteristics requirements apply at test port B when external apparatus such as TX amplifier or filter is used,apply_at,"[""external apparatus""]",chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1,1.0
Antenna Failure,test port B,Terminology,test port B is the far end antenna connector where transmitter requirements apply when external apparatus such as a TX amplifier or filter is used.<SEP>test port B is the far end antenna connector where receiver requirements apply when external apparatus such as a RX amplifier or filter is used.,chunk-10a9c59ff456a682fb5aee61dc8f17b9<SEP>chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1<SEP>../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.2.1,external apparatus,Terminology,,Transmitter characteristics requirements apply at test port B when external apparatus such as TX amplifier or filter is used,Condition,,chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1,1.0
Antenna Failure,test port B,Terminology,test port B is the far end antenna connector where transmitter requirements apply when external apparatus such as a TX amplifier or filter is used.<SEP>test port B is the far end antenna connector where receiver requirements apply when external apparatus such as a RX amplifier or filter is used.,chunk-10a9c59ff456a682fb5aee61dc8f17b9<SEP>chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1<SEP>../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.2.1,external apparatus,Terminology,,Transmitter characteristics requirements apply at test port B when external apparatus such as TX amplifier or filter is used,Condition,,chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1,1.0
Antenna Failure,test port B,Terminology,test port B is the far end antenna connector where transmitter requirements apply when external apparatus such as a TX amplifier or filter is used.<SEP>test port B is the far end antenna connector where receiver requirements apply when external apparatus such as a RX amplifier or filter is used.,chunk-10a9c59ff456a682fb5aee61dc8f17b9<SEP>chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1<SEP>../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.2.1,transmitter characteristics,Concept,"Transmitter characteristics are specified at the antenna connector(s) of the UE for bands operating on frequency range 1, and over the air of the UE for bands operating on frequency range 2. These characteristics are verified separately for frequency range 1 and frequency range 2.",Transmitter characteristics requirements apply at test port B when external apparatus such as TX amplifier or filter is used,apply_at,"[""external apparatus""]",chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1,1.0
Antenna Failure,test port B,Terminology,test port B is the far end antenna connector where transmitter requirements apply when external apparatus such as a TX amplifier or filter is used.<SEP>test port B is the far end antenna connector where receiver requirements apply when external apparatus such as a RX amplifier or filter is used.,chunk-10a9c59ff456a682fb5aee61dc8f17b9<SEP>chunk-b2b6f997dd5643fb931cdb91d839a76f,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.1.1<SEP>../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.2.1,receiver characteristics,Concept,"Receiver characteristics are specified in clause 7 at the BS antenna connector (test port A) under normal operating conditions with a full complement of transceivers. If external apparatus such as a RX amplifier, a filter, or their combination is used, the requirements apply at the far end antenna connector (test port B).",Receiver characteristics apply at test port B when external apparatus such as RX amplifier or filter is used,apply at,,chunk-10a9c59ff456a682fb5aee61dc8f17b9,../3GPP-trunked/Rel-19/38_series/38141-1-j00.md4.5.1.2.1,1.0
