node_id,entity_id,entity_type,description,source_id,file_path,created_at,source_file,release,raw_entity_id
Subscription Expiry Notif,Subscription Expiry Notif,Concept,Subscription Expiry Notif is a notification mechanism defined in section 6.1.5.4 that indicates the expiration of a subscription. It is used to inform relevant entities about the impending or actual end of a subscription period.,chunk-fe52b31d4373a1cf7979ffcea89167cf,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4,1770194220,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Subscription Expiry Notif
Dat,Dat,Concept,"Dat is a concept referenced in section 6.1.6, though its specific attributes and activities are not described in the provided text.)##",chunk-380f931e7fce9092ab4effc672f4cfd0,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6,1770194226,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Dat
schemaId,schemaId,Concept,schemaId is an attribute of RecordMeta that represents the identifier of the MetaSchema to which the tags comply. It has a data type of SchemaId and cardinality 0..1. It is applicable only when the Meta S condition is met.,chunk-bfedb989fc108c69b5612235b222af63,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.3,1770194289,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,schemaId
Table 6.1.3.9.2-1,Table 6.1.3.9.2-1,Terminology,,chunk-bacdbc73aec95c5613ccd2a39e7a980e,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.3.9.2,1770194226,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Table 6.1.3.9.2-1
3GPP TS 29.5,3GPP TS 29.5,Terminology<SEP>UNKNOWN,Protocol errors handling shall be supported as specified in clause 5.2.7 of 3GPP TS 29.5,chunk-c32aecd0fa1dee9ae1570b6244e94126<SEP>chunk-01772fb3470ac9d007ed70413d4b5bc6,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.2.7.2,1770194227<SEP>1770194625,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml<SEP>Rel-19/23_series/23122-j20/graph_chunk_entity_relation.graphml,Rel-19,3GPP TS 29.5<SEP>3GPP TS 29.5)##
clause 6.2,clause 6.2,Terminology,,chunk-c32aecd0fa1dee9ae1570b6244e94126,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.1,1770194227,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,clause 6.2
clause 4.6.2.3,clause 4.6.2.3,Terminology,,chunk-c32aecd0fa1dee9ae1570b6244e94126,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.1,1770194227,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,clause 4.6.2.3
Target URI,Target URI,Concept<SEP>UNKNOWN,"Target URI is a resource-specific URI used in the context of callback functionality, formatted as a string and defined with variables as specified in Table 6.1.5.2.2-1. It is referenced as ""{callbackReference}"" and is used in conjunction with callback URI variables.<SEP>Target URI is a component defined in section 6.1.5.3.2 that specifies the Callback URI ""{callbackReference}"" to be used with variables defined in Table 6.1.5.3.2-1.<SEP>Target URI is a component defined in section 6.1.5.4.2 that specifies the Callback URI ""{expiryCallbackReference}"" to be used with variables defined in Table 6.1.5.4.2-1.<SEP>The Target URI uses the callbackReference variable, which is defined as a string formatted as a URI in Table 6.1.5.2.2-1",chunk-02137d0a37adfd32f7fbfc95762cc460<SEP>chunk-d0c67e5d1a207832457a5e6573d35f5e<SEP>chunk-ff8a99a01c1e5f644d2623e2c55c96ed,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.2<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.3.2<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.2,1770194274<SEP>1770194231,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Target URI<SEP>Target URI)##
Callback URI,Callback URI,Concept<SEP>UNKNOWN,"Callback URI is a URI used for callback operations, where the value ""{callbackReference}"" is substituted with a string formatted as a URI as defined in Table 6.1.5.2.2-1.<SEP>Callback URI is a string formatted as a URI that is used in the Target URI and includes variables defined in Table 6.1.5.3.2-1.<SEP>Callback URI is a URI used in the Target URI specification and includes the variable ""expiryCallbackReference"" formatted as a string.<SEP>Callback URI includes the variable callbackReference formatted as a URI",chunk-02137d0a37adfd32f7fbfc95762cc460<SEP>chunk-d0c67e5d1a207832457a5e6573d35f5e<SEP>chunk-ff8a99a01c1e5f644d2623e2c55c96ed,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.2<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.3.2<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.2,1770194274<SEP>1770194249,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Callback URI<SEP>Callback URI)##
callbackReference,callbackReference,Concept<SEP>UNKNOWN,"(no description)<SEP>callbackReference is an<SEP>The Timer Expiry Notification is triggered when the Timer expires, as indicated by the expires attribute",chunk-bfedb989fc108c69b5612235b222af63<SEP>chunk-33400a27765d1e58f9c4d79e52fd0f0b,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.3<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.2.5.2.1,1770194289<SEP>1770194606,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml<SEP>Rel-19/23_series/23122-j20/graph_chunk_entity_relation.graphml,Rel-19,callbackReference<SEP>callbackReference)##
Table 6.1.5.2.2-1,Table 6.1.5.2.2-1,Terminology,,chunk-02137d0a37adfd32f7fbfc95762cc460,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.2,1770194231,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Table 6.1.5.2.2-1
Structured dat,Structured dat,Terminology,,chunk-5d6febdd3bbf22117283a96b69bff7ba,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2,1770194233,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Structured dat
Timer Expiry Notification,Timer Expiry Notification,Concept,"Timer Expiry Notification is a mechanism used by the NF service producer to inform the NF Consumer that a Record has expired, based on the ttl attribute in RecordMeta being set and a callbackReference being configured in the Record.",chunk-ff77aaf1ed3dd92397998966421b44f1,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.1,1770194245,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Timer Expiry Notification
NF service producer,NF service producer,Technology,NF service producer is the entity responsible for generating and sending the Timer Expiry Notification to the NF Consumer when a Record expires.,chunk-ff77aaf1ed3dd92397998966421b44f1,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.1,1770194245,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,NF service producer
NF Consumer,NF Consumer,Technology,"NF Consumer is the entity that receives the Timer Expiry Notification from the NF service producer and acts upon the expiration of a Record.<SEP>NF Consumer is a network function that subscribes to notifications and receives updates from the UDSF regarding changes in data records.<SEP>NF Consumer is a network function that receives notifications from the UDSF, specifically the Subscription Expiry Notification, regarding the status of data change subscriptions.",chunk-ff77aaf1ed3dd92397998966421b44f1<SEP>chunk-fc85fce2707aa846dd446a0013d2c394<SEP>chunk-5257914fce8ed44030c1e2376eb77d38,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.3.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.1,1770194259,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,NF Consumer
Record,Record,Concept,"Record is a data entity that contains metadata and content, with its expiration determined by the ttl attribute in RecordMeta.<SEP>Record is a data entity that is part of a NotificationSubscription and can be updated or deleted, triggering a notification.<SEP>Record is the data type of the attribute record in RecordBody, used to define the structure of the record attribute.<SEP>Record is a data type defined in clause 6.1.6.2.5 that represents a complete record in the Nudsf_DataRepository service, consisting of metadata and body components.<SEP>Record is a data type defined in Table 6.1.6.2.5-1 with two attributes: meta and blocks. The meta attribute is of type RecordMeta, mandatory (M), and has a cardinality of 1. The blocks attribute is an array of Block objects, optional (O), and has a cardinality of 1 to N. The description indicates that blocks represent the block(s) making up the record, if any.",chunk-56b26bf3af8ee2615d36d3b5f8c09f57<SEP>chunk-ff77aaf1ed3dd92397998966421b44f1<SEP>chunk-64be242b57c1e4ae5b3bc1cdfd0a768e<SEP>chunk-5257914fce8ed44030c1e2376eb77d38<SEP>chunk-df37db4ffb7df0a1b64de4894e2ff2a5,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.3.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.4<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.5,1770194293,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Record
RecordMeta,RecordMeta,Technology,"RecordMeta is a metadata component of a Record that includes the ttl attribute, which indicates the time-to-live for the Record.<SEP>RecordMeta is a data type defined in clause 6.1.6.2.3 that represents metadata associated with a record in the<SEP>RecordMeta is a data type defined in Table 6.1.6.2.3-1 with attributes including tags, ttl, callbackReference, and schemaId. It is used to manage metadata for records, where tags are a map of unique string names paired with arrays of string values, ttl defines the record's lifetime after which it is deleted, callbackReference specifies a URI for notifications on record expiry, and schemaId refers to the MetaSchema that the tags comply with.<SEP>RecordMeta is a data type used as the data type for the meta attribute of a Record. It is mandatory and appears exactly once in a Record.",chunk-bfedb989fc108c69b5612235b222af63<SEP>chunk-ff77aaf1ed3dd92397998966421b44f1<SEP>chunk-64be242b57c1e4ae5b3bc1cdfd0a768e<SEP>chunk-df37db4ffb7df0a1b64de4894e2ff2a5,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.3<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.5,1770194293,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,RecordMeta
ttl attribute,ttl attribute,Terminology,,chunk-ff77aaf1ed3dd92397998966421b44f1,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.2.1,1770194245,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,ttl attribute
Table 6.1.5.3.2-1,Table 6.1.5.3.2-1,Terminology,,chunk-ff8a99a01c1e5f644d2623e2c55c96ed,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.3.2,1770194248,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Table 6.1.5.3.2-1
Notification due to Data Change,Notification due to Data Change,Concept,"Notification due to Data Change is a mechanism used by the UDSF to inform an NF Consumer that a Record, which is part of a NotificationSubscription, has been updated or deleted.",chunk-5257914fce8ed44030c1e2376eb77d38,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.3.1,1770194256,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Notification due to Data Change
UDSF,UDSF,Technology,"UDSF is a network function responsible for managing and storing user data, and it initiates notifications when data changes occur.<SEP>UDSF (User Data Storage Function) is a network function responsible for storing and managing user data, and it sends the Subscription Expiry Notification to notify the NF Consumer.",chunk-fc85fce2707aa846dd446a0013d2c394<SEP>chunk-5257914fce8ed44030c1e2376eb77d38,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.3.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.1,1770194259,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,UDSF
NotificationSubscription,NotificationSubscription,Concept<SEP>UNKNOWN,NotificationSubscription is a subscription setup between an NF Consumer and the UDSF to receive notifications when specific records are updated or deleted.<SEP>The UDSF manages NotificationSubscriptions to track which Records are monitored for updates or deletions,chunk-5257914fce8ed44030c1e2376eb77d38,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.3.1,1770194256<SEP>1770194257,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,NotificationSubscription<SEP>NotificationSubscription)##
Subscription Expiry Notification,Subscription Expiry Notification,Concept,The Subscription Expiry Notification is a message used by the UDSF to inform an NF Consumer that a subscription to notifications triggered by data changes has expired or is about to expire.,chunk-fc85fce2707aa846dd446a0013d2c394,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.1,1770194259,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Subscription Expiry Notification
Subscription to Notification due to Data Change,Subscription to Notification due to Data Change,Concept<SEP>UNKNOWN,"A subscription to notification due to data change is a mechanism that allows an NF Consumer to receive updates when user data changes, and this subscription may expire or be about to expire.<SEP>The Subscription Expiry Notification is sent by the UDSF to report the expiration or impending expiration of a Subscription to Notification due to Data Change",chunk-fc85fce2707aa846dd446a0013d2c394,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.1,1770194259,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Subscription to Notification due to Data Change<SEP>Subscription to Notification due to Data Change)##
expiryCallbackReference,expiryCallbackReference,Terminology,,chunk-d0c67e5d1a207832457a5e6573d35f5e,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.2,1770194274,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,expiryCallbackReference
Table 6.1.5.4.2-1,Table 6.1.5.4.2-1,Terminology,,chunk-d0c67e5d1a207832457a5e6573d35f5e,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.2,1770194274,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Table 6.1.5.4.2-1
Callback URI variables,Callback URI variables,Concept<SEP>UNKNOWN,"Callback URI variables are defined in Table 6.1.5.4.2-1 and include the variable ""expiryCallbackReference"" used in the Callback URI for the Target URI.<SEP>Callback URI includes the variable ""expiryCallbackReference"" which is defined as a string formatted as a URI",chunk-d0c67e5d1a207832457a5e6573d35f5e,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.5.4.2,1770194274,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Callback URI variables<SEP>Callback URI variables)##
RecordBody,RecordBody,Concept<SEP>UNKNOWN,"RecordBody is a type defined in Table 6.1.6.2.4-1 with an attribute named record of data type Record, marked as mandatory (M), with cardinality 1. It is described as ""The recor"" which appears to be an incomplete description.<SEP>RecordBody is a data type defined in clause 6.1.6.2.4 that represents the body content of a record in the Nudsf_DataRepository service.<SEP>The attribute record has data type Record",chunk-df37db4ffb7df0a1b64de4894e2ff2a5<SEP>chunk-56b26bf3af8ee2615d36d3b5f8c09f57,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.4<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.1,1770194286<SEP>1770194280,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,RecordBody<SEP>RecordBody)##
Table 6.1.6.2.4-1,Table 6.1.6.2.4-1,Terminology,,chunk-56b26bf3af8ee2615d36d3b5f8c09f57,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.4,1770194280,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Table 6.1.6.2.4-1
Table 6.1.6.2.4,Table 6.1.6.2.4,UNKNOWN,"RecordBody is defined in Table 6.1.6.2.4-1 with an attribute named record of data type Record, mandatory (M), and cardinality 1",chunk-56b26bf3af8ee2615d36d3b5f8c09f57,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.4,1770194280,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,Table 6.1.6.2.4
BlockBody,BlockBody,Concept,"BlockBody is a type defined in Table 6.1.6.2.6-1 with an attribute named ""n/a"" of data type Block, marked as mandatory (M), with cardinality 1, and described as ""The bloc"".<SEP>BlockBody is a data type defined in clause 6.1.6.2.6 that represents the body of a block in the Nudsf_DataRepository service.",chunk-df37db4ffb7df0a1b64de4894e2ff2a5<SEP>chunk-81e2c94f05e8771e705951f2d3502013,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.6<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.1,1770194286,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml,Rel-19,BlockBody
Block,Block,Concept<SEP>UNKNOWN,"Block is a data type defined in clause 6.1.6.2.7 that represents a block of data in the Nudsf_DataRepository service, potentially used for structured data grouping.<SEP>Block is a data type used as the element type within the array of blocks in a Record. It is part of the blocks attribute, which can contain one or more Block instances.<SEP>Block is a type defined in Table 6.1.6.2.7-1 with an attribute named value, which has a data type of Any Type, is mandatory (M), has a cardinality of 1, and represents the block value of any data type.<SEP>The attribute value has a data type of Any Type",chunk-df37db4ffb7df0a1b64de4894e2ff2a5<SEP>chunk-64be242b57c1e4ae5b3bc1cdfd0a768e<SEP>chunk-67f311ba208f4f424e52333c2f5c138a,../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.1<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.5<SEP>../3GPP-trunked/Rel-19/29_series/29598-j10.md6.1.6.2.7,1770194308<SEP>1770194291,Rel-19/23_series/23007-j10/graph_chunk_entity_relation.graphml<SEP>Rel-19/23_series/23700-66-j00/graph_chunk_entity_relation.graphml,Rel-19,Block<SEP>Block)##
